2013-12-10 19:13:40,296,,"(1677.0, 1420.0)",ToggleJournal
2013-12-10 19:13:45,301,"[Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, From=Blue, To=Red]","(825.0, 759.0)",ChangeLEDColor
2013-12-10 19:13:46,302,"[Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, From=Blue, To=Red]","(1203.0, 772.0)",ChangeLEDColor
2013-12-10 19:13:47,303,"[Connection: Id=e3bdcb12-1f1b-46bd-86d8-edec7f04c7cd, Source=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Red]]","(1014.0, 765.0)",RemoveConnection
2013-12-10 19:13:47,303,"[Connection: Id=c01e6c35-1d26-4a09-8249-5510fbb77872, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Red], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]]","(989.0, 947.0)",RemoveConnection
2013-12-10 19:13:50,306,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Blue, To=Red]","(1099.0, 1050.0)",ChangeLEDColor
2013-12-10 19:14:03,319,"[Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, From=Red, To=Blue]","(825.0, 759.0)",ChangeLEDColor
2013-12-10 19:14:05,321,"[Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, From=Red, To=Blue]","(1203.0, 772.0)",ChangeLEDColor
2013-12-10 19:14:08,324,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Red, To=Blue]","(1099.0, 1050.0)",ChangeLEDColor
2013-12-10 19:14:13,329,"[Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, From=Blue, To=Green]","(1203.0, 772.0)",ChangeLEDColor
2013-12-10 19:14:14,330,"[Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, From=Blue, To=Green]","(825.0, 759.0)",ChangeLEDColor
2013-12-10 19:14:14,330,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Blue, To=Green]","(1099.0, 1050.0)",ChangeLEDColor
2013-12-10 19:14:21,337,TurnOff,"(6.0, 4.0)",ToggleJournal
2013-12-10 19:14:25,341,,"(1677.0, 1420.0)",ToggleJournal
